SPECIES,Sp_Rel_Code,Q1,W1,Q2,Relationship,AveDIST,Colony.Specific.Foraging.Distance,Col.All_Summer_Flower_Cover_Prop,Col.Worker_Preferred_Summer_Flower_Cover_Prop,Col.All_Spring_Flower_Cover_Prop,Col.Queen_Visited_Spring_Flower_Cover_Prop,Col.Spring_Plus_Summer_Flower_Cover_Prop,Col.Arable,Col.Mixed.Vegetation,Col.Nesting_high,250.All_Summer_Flower_Cover_Prop,250.Worker_Preferred_Summer_Flower_Cover_Prop,250.All_Spring_Flower_Cover_Prop,250.Queen_Visited_Spring_Flower_Cover_Prop,250.Spring_Plus_Summer_Flower_Cover_Prop,250.Arable,250.Mixed.Vegetation,250.Nesting_high,500.All_Summer_Flower_Cover_Prop,500.Worker_Preferred_Summer_Flower_Cover_Prop,500.All_Spring_Flower_Cover_Prop,500.Queen_Visited_Spring_Flower_Cover_Prop,500.Spring_Plus_Summer_Flower_Cover_Prop,500.Arable,500.Mixed.Vegetation,500.Nesting_high,1000.All_Summer_Flower_Cover_Prop,1000.Worker_Preferred_Summer_Flower_Cover_Prop,1000.All_Spring_Flower_Cover_Prop,1000.Queen_Visited_Spring_Flower_Cover_Prop,1000.Spring_Plus_Summer_Flower_Cover_Prop,1000.Arable,1000.Mixed.Vegetation,1000.Nesting_high
Blap,Blap_1047,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1048,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1049,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1050,0,5,0,Workers 2011 only ,  NA,295.4,0.876295326,0.022575906,0.692670477,0.02444625,0.047022156,0.831424681,0.106882606,0.306016548,0.825958944,0.025326241,0.656730476,0.026521931,0.051848172,0.819430289,0.111637365,0.29611834,0.843230175,0.01731182,0.689580605,0.098375231,0.115687051,0.858946273,0.071111872,0.313827589,0.596739678,0.047734501,0.476273278,0.102380859,0.15011536,0.671774498,0.050936396,0.357683681
Blap,Blap_1051,0,2,0,Workers 2011 only ,  NA,250.5,0.837059549,0.028190301,0.664156588,0.017597319,0.04578762,0.819814653,0.107333619,0.398623566,0.837168232,0.028096123,0.664277541,0.017595158,0.045691281,0.819919323,0.107320672,0.399286475,0.868951169,0.020711073,0.689239282,0.029855547,0.05056662,0.817564375,0.075326545,0.259696041,0.582351568,0.04850622,0.454320278,0.093446838,0.141953058,0.651180257,0.048307363,0.350704435
Blap,Blap_1052,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1053,0,2,0,Workers 2011 only ,  NA,378.5,0.846932374,0.195588193,0.479391345,0.029139212,0.224727405,0.39668515,0.041081553,0.825865149,0.813762241,0.217324419,0.415820545,0.007148023,0.224472442,0.311956466,0.010379717,0.956162644,0.876571869,0.167635236,0.530786635,0.061718261,0.229353497,0.451165658,0.043618894,0.762872177,0.629618771,0.087730758,0.425527415,0.079622846,0.167353604,0.488591051,0.047692453,0.461887433
Blap,Blap_1054,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1055,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1056,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1057,0,2,0,Workers 2011 only ,  NA,1195.5,0.444331906,0.020522972,0.363032672,0.128498596,0.149021568,0.614054436,0.073510196,0.284247113,0.489226189,0,0.404546431,0.020300672,0.020300672,0.949191544,0.013418997,0.01806318,0.278496382,0.007858029,0.279774467,0.07390829,0.081766319,0.823065466,0.029932218,0.08005077,0.377157741,0.019716583,0.328367899,0.102203794,0.121920377,0.633774959,0.063131043,0.268627448
Blap,Blap_1058,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1059,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1060,0,3,0,Workers 2011 only ,  NA,677,0.803147146,0.114375407,0.573311238,0.148178291,0.262553698,0.597997433,0.059478893,0.646006782,1.031615534,0.067840378,0.78032099,0.144889155,0.212729533,0.766744583,0.075601774,0.907185273,0.932114275,0.131580209,0.649901296,0.180820308,0.312400517,0.594288655,0.078825037,0.771991283,0.67438831,0.080686218,0.489036539,0.091184749,0.171870967,0.607700009,0.045541236,0.417459146
Blap,Blap_1061,0,3,0,Workers 2011 only ,  NA,116,1.112696379,0.042986283,0.848550315,0.018272675,0.061258958,0.758045837,0.194125541,0.783036919,1.068759458,0.052386049,0.836161258,0.144847355,0.197233404,0.817004348,0.129139548,0.784003361,0.917040142,0.067983715,0.712908453,0.206542393,0.274526108,0.745894805,0.09049059,0.640263352,0.67972889,0.067176936,0.514443474,0.096982601,0.164159537,0.666675802,0.048809103,0.390923272
Blap,Blap_1062,0,2,0,Workers 2011 only ,  NA,640,0.699881408,0.170982544,0.385180576,0.082655183,0.253637727,0.308431609,0.051672572,0.698654463,0.800400479,0.331653306,0.285864701,0.009759381,0.341412687,0.040863292,0.001674701,0.986969103,0.757230537,0.218097567,0.371248949,0.065147214,0.283244781,0.203582906,0.0510175,0.805314222,0.605304502,0.114214192,0.384546563,0.074259012,0.188473204,0.423199499,0.04124759,0.533236875
Blap,Blap_1063,0,2,0,Workers 2011 only ,  NA,300.5,0.543780194,0.021047218,0.25430575,0.155362468,0.176409686,0.101136081,0.162831457,0.397576764,0.536896692,0.013106896,0.187573139,0.080833459,0.093940355,0.015180971,0.134778574,0.488278283,0.636116336,0.03620428,0.441528362,0.365002145,0.401206425,0.385800221,0.186585193,0.205540321,0.565077371,0.020272239,0.394009654,0.348056112,0.368328351,0.691889024,0.099948393,0.13720269
Blap,Blap_1064,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1065,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1066,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1067,0,2,0,Workers 2011 only ,  NA,988.5,0.516195139,0.159009758,0.273670949,0.051965931,0.210975689,0.243772689,0.031851381,0.583359364,0.646602826,0.264701028,0.228808011,0.004834158,0.269535186,0,0.036413754,0.676562461,0.533435916,0.241921853,0.161293518,0.007286237,0.24920809,0.0000108,0.03299431,0.694478476,0.517756355,0.156756929,0.277439923,0.052924882,0.209681811,0.24866289,0.032125999,0.579648058
Blap,Blap_1068,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1069,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1070,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1071,0,3,0,Workers 2011 only ,  NA,1174,0.446499672,0.017819265,0.305461973,0.119930517,0.137749782,0.620295569,0.074603643,0.230535373,0.147503056,0.014069812,0.193331758,0.114773371,0.128843183,0.870244092,0.069305237,0.120730733,0.27349542,0.029555194,0.237323831,0.07655447,0.106109664,0.751165364,0.080033281,0.135217543,0.386886899,0.016542173,0.266161848,0.087119277,0.10366145,0.638338446,0.08903129,0.197265507
Blap,Blap_1072,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1073,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1074,0,2,0,Workers 2011 only ,  NA,847,0.478959732,0.134761203,0.21081755,0.017447846,0.152209049,0.174074773,0.032043775,0.539542747,0.421139267,0.169286623,0.12260476,0.006846706,0.176133329,0,0.078724011,0.494795422,0.459413287,0.176427347,0.144236286,0.00592187,0.182349217,0.05807273,0.037672626,0.594303024,0.465623725,0.12252625,0.233727323,0.032490233,0.155016483,0.212408346,0.033567023,0.480790304
Blap,Blap_1075,0,3,0,Workers 2011 only ,  NA,425.3333333,0.755399255,0.031535391,0.572714152,0.524760884,0.556296275,0.525342238,0.115625691,0.202497122,0.744463129,0.041151601,0.410433284,0.367400433,0.408552034,0.342013485,0.117543905,0.363733823,0.748654615,0.029676627,0.585474062,0.539495775,0.569172402,0.559195582,0.121885281,0.171929597,0.552501195,0.019180435,0.416925171,0.381734317,0.400914752,0.714084294,0.103233043,0.121745738
Blap,Blap_1076,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1077,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1078,0,2,0,Workers 2011 only ,  NA,324,0.872714625,0.178972126,0.518793939,0.026577761,0.205549887,0.451388587,0.051055713,0.836299502,0.856155159,0.181311556,0.493747802,0.006970693,0.188282249,0.431063721,0.031749598,0.905377951,0.902735491,0.155197735,0.572345839,0.079598583,0.234796318,0.506888763,0.048394829,0.755179001,0.641837393,0.085199814,0.442425865,0.082494546,0.16769436,0.517588623,0.047682301,0.447348209
Blap,Blap_1079,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1080,0,2,0,Workers 2011 only ,  NA,834.5,0.405459015,0.012784596,0.387863221,0.132075083,0.144859679,0.809448051,0.054116579,0.186965446,0.315186987,0,0.446378097,0.200804148,0.200804148,0.944346197,0.008717713,0,0.306159116,0.012083326,0.38813605,0.172625453,0.184708779,0.881865136,0.034470158,0.057527374,0.456040279,0.014726357,0.406151254,0.117145462,0.131871819,0.763857976,0.059159869,0.255552578
Blap,Blap_1081,0,2,0,Workers 2011 only ,  NA,123,0.70957443,0.007858426,0.242010241,0.20050666,0.208365086,0.163826156,0.040878998,0.620279579,0.739476161,0.046146208,0.423591119,0.385020945,0.431167153,0.360666055,0.108976941,0.392817257,0.745137584,0.027254867,0.599440705,0.552889061,0.580143928,0.547953628,0.103404319,0.181302448,0.56006121,0.020252581,0.44382079,0.408040477,0.428293058,0.689687719,0.102069484,0.127890376
Blap,Blap_1082,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1083,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1084,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1085,0,2,0,Workers 2011 only ,  NA,572.5,0.403236917,0.016016164,0.36778751,0.342055543,0.358071707,0.466942576,0.026480542,0.268563696,0.2791019,0.019252826,0.269154294,0.253540313,0.272793139,0.274243954,0.013940844,0.469078268,0.400456951,0.017758205,0.363254367,0.337460232,0.355218437,0.443670801,0.023008607,0.292785608,0.43857776,0.02270701,0.388693073,0.324467807,0.347174817,0.558974914,0.067923787,0.25621559
Blap,Blap_1086,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1087,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1088,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1089,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1090,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1091,0,5,0,Workers 2011 only ,  NA,421.6,0.793813232,0.036983396,0.350054349,0.243238951,0.280222347,0.549413881,0.252547163,0.046188234,0.781895521,0.049909939,0.384510627,0.312072426,0.361982365,0.542111515,0.356532683,0,0.753779685,0.029986231,0.308903149,0.211723368,0.241709599,0.571271546,0.206254953,0.085015413,0.496472637,0.021081984,0.251230891,0.202501437,0.223583421,0.635737477,0.106882883,0.127698082
Blap,Blap_1092,0,2,0,Workers 2011 only ,  NA,897.5,0.459885789,0.03052035,0.201671578,0.146226044,0.176746394,0.522278635,0.102442417,0.09780891,0.430961619,0.002439456,0.065550001,0.063630947,0.066070403,0.944015963,0.027845287,0,0.456363531,0.003510696,0.146902361,0.135750827,0.139261523,0.830496545,0.049594165,0.002953255,0.438091184,0.027087826,0.193980828,0.137833973,0.164921799,0.492998442,0.093714215,0.11304705
Blap,Blap_1093,0,2,0,Workers 2011 only ,  NA,306.5,0.914047227,0.001161956,0.859173919,0.856445754,0.85760771,0.917853837,0.043956712,0.057447125,0.960759518,0.0000859,0.914903143,0.912709905,0.912795805,0.940553842,0.025437848,0.011644221,0.701711137,0.023391627,0.678533167,0.669010513,0.69240214,0.861039344,0.091136805,0.133479962,0.522578317,0.012419205,0.519919592,0.505351794,0.517770999,0.746173487,0.068912082,0.097878931
Blap,Blap_1094,0,5,0,Workers 2011 only ,  NA,85.8,0.839476411,0.149347611,0.638632487,0.562400723,0.711748334,0.577447803,0.337332455,0.151262457,0.930118369,0.043857541,0.849783812,0.825272606,0.869130147,0.838790935,0.101044831,0.045801509,0.817339844,0.022359192,0.789021687,0.77414268,0.796501872,0.806724273,0.072083048,0.080451468,0.582605507,0.01626969,0.559361718,0.537009782,0.553279472,0.703694222,0.081429444,0.127421963
Blap,Blap_1095,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1096,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1097,0,6,0,Workers 2011 only ,  NA,89.83333333,0.740420189,0.026091884,0.561792225,0.506471273,0.532563157,0.493430872,0.113235887,0.15176924,0.750740301,0.025907468,0.505501491,0.45627491,0.482182378,0.44383378,0.094067265,0.236714948,0.735229933,0.030988344,0.553181568,0.508133224,0.539121568,0.572740031,0.141907685,0.1531974,0.547134725,0.018445775,0.377124469,0.34184569,0.360291465,0.722184519,0.103127821,0.116320233
Blap,Blap_1098,0,3,0,Workers 2011 only ,  NA,335,0.883384979,0.046377853,0.729375931,0.707766309,0.754144162,0.72074679,0.098534611,0.144526581,0.856268856,0.065043341,0.718734355,0.692882426,0.757925767,0.703806274,0.123975406,0.114805059,0.852956336,0.024054569,0.720038185,0.696375377,0.720429946,0.710067693,0.07993803,0.13017854,0.554475617,0.017886862,0.467250509,0.435383405,0.453270267,0.710095692,0.101180388,0.115202824
Blap,Blap_1099,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1100,0,2,0,Workers 2011 only ,  NA,391,0.707329915,0.032384649,0.510598755,0.452873003,0.485257652,0.435131945,0.122671642,0.246441434,0.68156387,0.031808507,0.341192927,0.290417265,0.322225772,0.253638995,0.105732012,0.418999075,0.720904788,0.030065515,0.559704417,0.509178028,0.539243543,0.512116293,0.128893716,0.187045956,0.558018914,0.020394247,0.423256819,0.386739919,0.407134166,0.699919718,0.103425451,0.127970873
Blap,Blap_1101,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1102,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1103,0,2,0,Workers 2011 only ,  NA,31,0.560114653,0.276025503,0.174205239,0.016212092,0.292237595,0.003933798,0.746416099,0.078846344,0.950252751,0.03541209,0.875184742,0.850294766,0.885706856,0.861838635,0.086137303,0.04556173,0.780146702,0.021247491,0.796719775,0.78310781,0.804355301,0.833518228,0.072052524,0.057632751,0.585520901,0.014838099,0.581325564,0.560953221,0.57579132,0.708887625,0.073068352,0.12946942
Blap,Blap_1104,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1105,0,3,0,Workers 2011 only ,  NA,743.3333333,0.575861108,0.018780687,0.222694931,0.168158185,0.186938872,0.64998221,0.121794368,0.083270053,0.848977918,0.011923394,0.358796692,0.341505357,0.353428751,0.858267033,0.092228676,0,0.707094965,0.02202214,0.247082124,0.190394325,0.212416465,0.737609785,0.161788108,0.004346903,0.482626336,0.025905249,0.227187987,0.168755171,0.19466042,0.583353974,0.102507134,0.147949788
Blap,Blap_1106,0,3,0,Workers 2011 only ,  NA,247,0.68833404,0.059626554,0.390624297,0.282119033,0.341745587,0.315475063,0.433902091,0.012114075,0.688967261,0.058999508,0.38982134,0.281360878,0.340360386,0.317403627,0.429090666,0.014521979,0.727248067,0.033094186,0.340018488,0.236767454,0.26986164,0.48755125,0.215253825,0.133580371,0.513256559,0.019711249,0.276228769,0.229876903,0.249588152,0.666410528,0.105602971,0.122749426
Blap,Blap_1107,0,4,0,Workers 2011 only ,  NA,264,0.8557134,0.061361277,0.681464465,0.653384434,0.714745711,0.660937409,0.127289032,0.16096684,0.848602745,0.065133152,0.677503828,0.648477922,0.713611074,0.655240671,0.132729381,0.154806079,0.846128018,0.023512581,0.71811075,0.692153536,0.715666117,0.693056246,0.070276105,0.141534249,0.56796229,0.018360213,0.491682617,0.45889736,0.477257573,0.68778366,0.097886597,0.128818951
Blap,Blap_1108,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1109,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1110,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1111,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1112,0,4,0,Workers 2011 only ,  NA,423.25,0.423566703,0.033467128,0.209219727,0.104890301,0.138357429,0.210402147,0.216345846,0.282068562,0.342219791,0.015878273,0.172444663,0.060553315,0.076431588,0.078274088,0.138116916,0.395140686,0.461477406,0.034160676,0.268382428,0.16926183,0.203422506,0.330325544,0.207846384,0.224382787,0.546269284,0.02085076,0.373998195,0.31074271,0.33159347,0.649770906,0.089372491,0.155632614
Blap,Blap_1113,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1114,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1115,0,5,0,Workers 2011 only ,  NA,707.2,0.490185442,0.028202931,0.141711199,0.01980977,0.048012701,0.488576518,0.026636998,0.194821361,0.342295693,0.048194728,0.119985927,0.023201387,0.071396115,0.404334053,0.030435666,0.206054543,0.489905804,0.039660776,0.148027752,0.017265066,0.056925842,0.442833654,0.028971808,0.287820229,0.414752002,0.022609387,0.187318134,0.078804178,0.101413565,0.454363181,0.051006687,0.143099314
Blap,Blap_1116,0,2,0,Workers 2011 only ,  NA,1791,0.512965637,0.03507647,0.385210753,0.173661781,0.208738251,0.600907806,0.053214448,0.293150696,0.456125861,0,0.377202907,0.019836448,0.019836448,0.945861637,0.016177316,0.018063234,0.28731114,0.007835297,0.283523654,0.070568342,0.078403639,0.817281072,0.030198094,0.086297628,0.376420293,0.019598093,0.328855606,0.102464161,0.122062254,0.633710896,0.061387713,0.271951345
Blap,Blap_1117,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1118,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1119,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1120,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1121,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1122,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1123,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1124,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1125,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1126,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1127,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1128,0,2,0,Workers 2011 only ,  NA,37.5,0.803113021,0.185535651,0.58315539,0.571480933,0.757016584,0.588895235,0.351539492,0.218393844,0.87737635,0.05477295,0.780903753,0.766656935,0.821429885,0.784039183,0.10254903,0.05427476,0.800839331,0.024514023,0.666099013,0.645441741,0.669955764,0.730473918,0.085307204,0.148865274,0.537072884,0.017087944,0.438317688,0.406688557,0.423776501,0.720495663,0.1010413,0.101534912
Blap,Blap_1129,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1130,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1131,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1132,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1133,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1134,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1135,0,2,0,Workers 2011 only ,  NA,1909.5,0.398407445,0.023670837,0.335241676,0.159163921,0.182834758,0.527852319,0.046124322,0.256688324,0.151355965,0.044779149,0.067705727,0.008698594,0.053477743,0.074173452,0.02895398,0.62436259,0.211631878,0.028406945,0.136252321,0.012052568,0.040459513,0.328326399,0.030612134,0.519098816,0.30878752,0.014649577,0.26598764,0.109901116,0.124550693,0.549126233,0.031477221,0.329754819
Blap,Blap_1136,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1137,0,2,0,Workers 2011 only ,  NA,274.5,0.364941841,0.034908305,0.147478293,0.016111911,0.051020216,0.682478726,0.19611075,0.354653345,0.33758726,0.033987183,0.139630955,0.015983903,0.049971086,0.700446413,0.186883781,0.378847761,0.379164684,0.032318042,0.128271207,0.038157651,0.070475693,0.59002142,0.182540317,0.165581957,0.437748944,0.016566678,0.24269154,0.116276156,0.132842834,0.608646579,0.089942455,0.15986239
Blap,Blap_1138,0,2,0,Workers 2011 only ,  NA,136,0.506527764,0.092051565,0.195443185,0.053478837,0.145530402,0,0.644004155,0.051977814,0.58544919,0.063128767,0.267313368,0.101130817,0.164259584,0.060374373,0.477163317,0.140847592,0.620180955,0.036365298,0.297012876,0.187346098,0.223711396,0.390167629,0.228777776,0.194762703,0.529625995,0.019524992,0.305715696,0.250832826,0.270357818,0.668090637,0.097162811,0.126107724
Blap,Blap_1139,0,2,0,Workers 2011 only ,  NA,868,0.470930216,0.027211817,0.169180649,0.087849434,0.115061251,0.515336838,0.082249711,0.122591858,0.768855755,0.0000348,0.038023748,0.016342641,0.016377441,0.878258849,0.028828455,0.0000144,0.537083049,0.019895279,0.105743427,0.057631832,0.077527111,0.676917418,0.033611337,0.104277713,0.446088814,0.025492065,0.194242666,0.107249368,0.132741433,0.486671653,0.083705403,0.137262916
Blap,Blap_1140,0,3,0,Workers 2011 only ,  NA,1337.333333,0.577223442,0.068446393,0.431687128,0.0724453,0.140891693,0.597464567,0.041558569,0.34311939,0.618276261,0.014835742,0.691217682,0.613138955,0.627974697,0.910740632,0.039195353,0.891823451,0.657944097,0.024106945,0.647875772,0.322589886,0.346696831,0.867657265,0.079391116,0.54928745,0.666609324,0.060736312,0.533496291,0.116154459,0.176890771,0.728422589,0.043421991,0.353820551
Blap,Blap_1141,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1142,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1143,0,2,0,Workers 2011 only ,  NA,549,0.725494505,0.030561541,0.564304715,0.516095649,0.54665719,0.549301341,0.140565332,0.16006767,0.710890765,0.034547358,0.364151158,0.311945399,0.346492757,0.276661334,0.111843728,0.385857686,0.729964629,0.030820535,0.559564776,0.510166514,0.540987049,0.52840611,0.13618111,0.176092681,0.553455707,0.01993483,0.408063875,0.372419042,0.392353872,0.712579032,0.104450657,0.124175061
Blap,Blap_1144,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_1145,0,2,0,Workers 2011 only ,  NA,38.5,0.535253468,0.115442348,0.168060845,0.051421553,0.166863901,0,0.747195031,0,0.602152283,0.058148486,0.2872604,0.152745876,0.210894362,0.127184051,0.440451488,0.13225043,0.666603333,0.035887512,0.332277265,0.223833108,0.25972062,0.408848556,0.224806412,0.179980419,0.530056102,0.019770103,0.302412349,0.252423521,0.272193624,0.674420962,0.100209338,0.126945851
Blap,Blap_1146,0,2,0,Workers 2011 only ,  NA,253,0.630073711,0.020966971,0.283880756,0.20092644,0.221893411,0.152214614,0.127977711,0.415290846,0.631044923,0.020582539,0.27976934,0.196200841,0.21678338,0.146797048,0.126517938,0.420797293,0.684075582,0.0334744,0.494202039,0.429537854,0.463012254,0.448625844,0.168027806,0.189803682,0.558924701,0.019770489,0.387721326,0.34835221,0.368122699,0.706797695,0.102994824,0.131786961
Blap,Blap_1147,0,2,0,Workers 2011 only ,  NA,573.5,0.44839092,0.031614374,0.148978535,0.037142393,0.068756767,0.602828005,0.153549067,0.168449649,0.293813679,0.014566478,0.073501572,0.018724535,0.033291013,0.689076281,0.091893731,0.434815191,0.432605324,0.024786701,0.132854264,0.03223023,0.057016931,0.601262566,0.145858195,0.179480974,0.431975562,0.018719079,0.230900676,0.090531978,0.109251057,0.601726827,0.087045934,0.162136623
Blap,Blap_1148,0,4,0,Workers 2011 only ,  NA,1526.75,0.48808066,0.058108912,0.35655275,0.061247337,0.119356249,0.553685895,0.0450757,0.327168574,0.780463296,0.000778546,0.736264719,0.378868716,0.379647262,0.903930241,0.036845518,0.377871181,0.626859022,0.014836385,0.613305739,0.279003569,0.293839954,0.880658107,0.060449555,0.431584495,0.622189904,0.046494729,0.515730741,0.116676766,0.163171495,0.747544949,0.050468402,0.33524607
